beneficiary_id,query_country_code,query_country,query_type,query_state,query_region,query_county,query_city,query_postal_code,query_address,result_lat,result_long,geocoded
Dinxperlo,NL,Netherlands,location,,,,,,,,,False
IJmuiden,NL,Netherlands,location,,,,,,,,,False
LIESHOUT,NL,Netherlands,location,,,,,,,,,False
Den haag,NL,Netherlands,location,,,,,,,,,False
NUENEN,NL,Netherlands,location,,,,,,,,,False
Oude Pekela,NL,Netherlands,location,,,,,,,,,False
Hem,NL,Netherlands,location,,,,,,,,,False
Hoevelaken,NL,Netherlands,location,,,,,,,,,False
Geffen,NL,Netherlands,location,,,,,,,,,False
Rozenburg ,NL,Netherlands,location,,,,,,,,,False
Zwartsluis,NL,Netherlands,location,,,,,,,,,False
Nieuwkuijk,NL,Netherlands,location,,,,,,,,,False
Rijen,NL,Netherlands,location,,,,,,,,,False
Vuren,NL,Netherlands,location,,,,,,,,,False
De Wijk,NL,Netherlands,location,,,,,,,,,False
Den Hoorn,NL,Netherlands,location,,,,,,,,,False
Woubrugge,NL,Netherlands,location,,,,,,,,,False
Oosterwolde,NL,Netherlands,location,,,,,,,,,False
Epen,NL,Netherlands,location,,,,,,,,,False
Oenkerk,NL,Netherlands,location,,,,,,,,,False
SNEEK,NL,Netherlands,location,,,,,,,,,False
Veen,NL,Netherlands,location,,,,,,,,,False
Zwaag,NL,Netherlands,location,,,,,,,,,False
Son,NL,Netherlands,location,,,,,,,,,False
Alphen a/d Rijn,NL,Netherlands,location,,,,,,,,,False
Roden,NL,Netherlands,location,,,,,,,,,False
Biddinghuizen,NL,Netherlands,location,,,,,,,,,False
Liessel,NL,Netherlands,location,,,,,,,,,False
Oude-Pekela,NL,Netherlands,location,,,,,,,,,False
REUVER,NL,Netherlands,location,,,,,,,,,False
2628RX,NL,Netherlands,location,,,,,,,,,False
Hoek van Holland,NL,Netherlands,location,,,,,,,,,False
Kollum,NL,Netherlands,location,,,,,,,,,False
Maasbree,NL,Netherlands,location,,,,,,,,,False
2252LA,NL,Netherlands,location,,,,,,,,,False
Breskens,NL,Netherlands,location,,,,,,,,,False
DEN HELDER,NL,Netherlands,location,,,,,,,,,False
Beneden-Leeuwen,NL,Netherlands,location,,,,,,,,,False
LOOSDRECHT,NL,Netherlands,location,,,,,,,,,False
Heesch,NL,Netherlands,location,,,,,,,,,False
Exloo,NL,Netherlands,location,,,,,,,,,False
Slagharen,NL,Netherlands,location,,,,,,,,,False
ZWAAG,NL,Netherlands,location,,,,,,,,,False
Dodewaard,NL,Netherlands,location,,,,,,,,,False
2511BT,NL,Netherlands,location,,,,,,,,,False
DEN DOLDER,NL,Netherlands,location,,,,,,,,,False
Budel,NL,Netherlands,location,,,,,,,,,False
Heythuysen,NL,Netherlands,location,,,,,,,,,False
Sellingen,NL,Netherlands,location,,,,,,,,,False
den Haag,NL,Netherlands,location,,,,,,,,,False
't Harde,NL,Netherlands,location,,,,,,,,,False
2132TZ,NL,Netherlands,location,,,,,,,,,False
Smilde,NL,Netherlands,location,,,,,,,,,False
Berkel en Rodenrijs,NL,Netherlands,location,,,,,,,,,False
Schiphol,NL,Netherlands,location,,,,,,,,,False
Rolde,NL,Netherlands,location,,,,,,,,,False
Nieuwerkerk aan den IJssel,NL,Netherlands,location,,,,,,,,,False
Bergen L,NL,Netherlands,location,,,,,,,,,False
Easterwierrum,NL,Netherlands,location,,,,,,,,,False
Daarlerveen,NL,Netherlands,location,,,,,,,,,False
Elshout,NL,Netherlands,location,,,,,,,,,False
Steenderen,NL,Netherlands,location,,,,,,,,,False
Horst,NL,Netherlands,location,,,,,,,,,False
8251ER,NL,Netherlands,location,,,,,,,,,False
Raamsdonksveer,NL,Netherlands,location,,,,,,,,,False
Wervershoof,NL,Netherlands,location,,,,,,,,,False
warmenhuizen,NL,Netherlands,location,,,,,,,,,False
1056SE,NL,Netherlands,location,,,,,,,,,False
Doorn,NL,Netherlands,location,,,,,,,,,False
Vleuten,NL,Netherlands,location,,,,,,,,,False
Middenbeemster,NL,Netherlands,location,,,,,,,,,False
Vorden,NL,Netherlands,location,,,,,,,,,False
Terherne,NL,Netherlands,location,,,,,,,,,False
Delden,NL,Netherlands,location,,,,,,,,,False
Bavel,NL,Netherlands,location,,,,,,,,,False
Heeze,NL,Netherlands,location,,,,,,,,,False
Sint Annaland,NL,Netherlands,location,,,,,,,,,False
Bentveld,NL,Netherlands,location,,,,,,,,,False
Well-Ammerzoden ,NL,Netherlands,location,,,,,,,,,False
St. -Annaparochie,NL,Netherlands,location,,,,,,,,,False
Gaanderen,NL,Netherlands,location,,,,,,,,,False
3029AD,NL,Netherlands,location,,,,,,,,,False
Grootebroek,NL,Netherlands,location,,,,,,,,,False
Eede,NL,Netherlands,location,,,,,,,,,False
Vroomshoop,NL,Netherlands,location,,,,,,,,,False
Koudekerke,NL,Netherlands,location,,,,,,,,,False
Herten,NL,Netherlands,location,,,,,,,,,False
Klarenbeek,NL,Netherlands,location,,,,,,,,,False
't Goy,NL,Netherlands,location,,,,,,,,,False
Mill,NL,Netherlands,location,,,,,,,,,False
Tolkamer,NL,Netherlands,location,,,,,,,,,False
Lichtenvoorde,NL,Netherlands,location,,,,,,,,,False
Lunteren,NL,Netherlands,location,,,,,,,,,False
JOURE,NL,Netherlands,location,,,,,,,,,False
9700 AK,NL,Netherlands,location,,,,,,,,,False
Albergen,NL,Netherlands,location,,,,,,,,,False
NIEUWERKERK,NL,Netherlands,location,,,,,,,,,False
Haps,NL,Netherlands,location,,,,,,,,,False
boven leeuwen,NL,Netherlands,location,,,,,,,,,False
Heupen,NL,Netherlands,location,,,,,,,,,False
Leermens,NL,Netherlands,location,,,,,,,,,False
Velsen Noord,NL,Netherlands,location,,,,,,,,,False
Odijk,NL,Netherlands,location,,,,,,,,,False
Eelde,NL,Netherlands,location,,,,,,,,,False
Den Haag,NL,Netherlands,location,,,,,,,,,False
Pijnacker,NL,Netherlands,location,,,,,,,,,False
Wijk en Aalburg,NL,Netherlands,location,,,,,,,,,False
Weurt,NL,Netherlands,location,,,,,,,,,False
Groenlo,NL,Netherlands,location,,,,,,,,,False
Horssen,NL,Netherlands,location,,,,,,,,,False
Middelbeers,NL,Netherlands,location,,,,,,,,,False
Wadenoijen,NL,Netherlands,location,,,,,,,,,False
Renesse,NL,Netherlands,location,,,,,,,,,False
Domburg,NL,Netherlands,location,,,,,,,,,False
Lewedorp,NL,Netherlands,location,,,,,,,,,False
's-Heerenberg,NL,Netherlands,location,,,,,,,,,False
sterksel,NL,Netherlands,location,,,,,,,,,False
3134KK,NL,Netherlands,location,,,,,,,,,False
Wognum,NL,Netherlands,location,,,,,,,,,False
Marknesse,NL,Netherlands,location,,,,,,,,,False
Wijk aan Zee,NL,Netherlands,location,,,,,,,,,False
Ijselmuiden,NL,Netherlands,location,,,,,,,,,False
Reeuwijk,NL,Netherlands,location,,,,,,,,,False
Heyen,NL,Netherlands,location,,,,,,,,,False
Ootmarsum,NL,Netherlands,location,,,,,,,,,False
Monster,NL,Netherlands,location,,,,,,,,,False
Baarlo,NL,Netherlands,location,,,,,,,,,False
Warmond,NL,Netherlands,location,,,,,,,,,False
Nootdorp,NL,Netherlands,location,,,,,,,,,False
Oosterbeek,NL,Netherlands,location,,,,,,,,,False
Oud Beijerland,NL,Netherlands,location,,,,,,,,,False
Beek-Ubbergen,NL,Netherlands,location,,,,,,,,,False
Arkel,NL,Netherlands,location,,,,,,,,,False
Ouderkerk aan de Amstel,NL,Netherlands,location,,,,,,,,,False
1011VL,NL,Netherlands,location,,,,,,,,,False
Oirlo,NL,Netherlands,location,,,,,,,,,False
Zuidwolde,NL,Netherlands,location,,,,,,,,,False
Beetsterzwaag,NL,Netherlands,location,,,,,,,,,False
's-Gravenhage,NL,Netherlands,location,,,,,,,,,False
Terheijden,NL,Netherlands,location,,,,,,,,,False
Hardinxveld Giessendam,NL,Netherlands,location,,,,,,,,,False
Schipluiden,NL,Netherlands,location,,,,,,,,,False
panningen,NL,Netherlands,location,,,,,,,,,False
Bleiswijk,NL,Netherlands,location,,,,,,,,,False
Twijzelerheide,NL,Netherlands,location,,,,,,,,,False
Stellendam ,NL,Netherlands,location,,,,,,,,,False
Heteren,NL,Netherlands,location,,,,,,,,,False
Uitwellingerga,NL,Netherlands,location,,,,,,,,,False
'S HERTOGENBOSCH,NL,Netherlands,location,,,,,,,,,False
Westerlee,NL,Netherlands,location,,,,,,,,,False
Nieuwleusen,NL,Netherlands,location,,,,,,,,,False
Rijnsburg,NL,Netherlands,location,,,,,,,,,False
Panningen,NL,Netherlands,location,,,,,,,,,False
Draline B.V.,NL,Netherlands,beneficiary,,,,,,,,,False
Ecofys Netherlands B.V.,NL,Netherlands,beneficiary,,,,,,,,,False
Economic Board Utrecht,NL,Netherlands,beneficiary,,,,,,,,,False
FrieslandCampina Nederland Holding B.V.,NL,Netherlands,beneficiary,,,,,,,,,False
Gemeente Heerlen,NL,Netherlands,beneficiary,,,,,,,,,False
Gemeente Helmond Projectbureau,NL,Netherlands,beneficiary,,,,,,,,,False
Gemeente Noordenveld,NL,Netherlands,beneficiary,,,,,,,,,False
Gemeente Sittard-Geleen,NL,Netherlands,beneficiary,,,,,,,,,False
Gemeente Tilburg,NL,Netherlands,beneficiary,,,,,,,,,False
Gemeente Venlo,NL,Netherlands,beneficiary,,,,,,,,,False
N.V. BOM (Tilburg),NL,Netherlands,beneficiary,,,,,,,,,False
N.V. Economische Impuls Zeeland,NL,Netherlands,beneficiary,,,,,,,,,False
N.V. NOM,NL,Netherlands,beneficiary,,,,,,,,,False
Paques B.V.,NL,Netherlands,beneficiary,,,,,,,,,False
Provincie Noord-Holland,NL,Netherlands,beneficiary,,,,,,,,,False
ROC Friese Poort,NL,Netherlands,beneficiary,,,,,,,,,False
Stg Syntens,NL,Netherlands,beneficiary,,,,,,,,,False
Stichting CCS Noord-Nederland,NL,Netherlands,beneficiary,,,,,,,,,False
Twister B.V.,NL,Netherlands,beneficiary,,,,,,,,,False
Vereniging Samenwerkingsverb.,NL,Netherlands,beneficiary,,,,,,,,,False
Volkshuisvesting Arnhem,NL,Netherlands,beneficiary,,,,,,,,,False
Winc West Brabant B.V. i.o.,NL,Netherlands,beneficiary,,,,,,,,,False
,NL,Netherlands,coordinate,,,,,,,50.7780476,6.0887682,True
,NL,Netherlands,coordinate,,,,,,,50.8211983,5.8270733,True
,NL,Netherlands,coordinate,,,,,,,50.8362845,5.715288,True
,NL,Netherlands,coordinate,,,,,,,50.846816,5.6867815,True
,NL,Netherlands,coordinate,,,,,,,50.8476367,5.7186767,True
,NL,Netherlands,coordinate,,,,,,,50.851602,5.6817289,True
,NL,Netherlands,coordinate,,,,,,,50.8614471,6.0579839,True
,NL,Netherlands,coordinate,,,,,,,50.8994479,5.9875178,True
,NL,Netherlands,coordinate,,,,,,,51.16996779999999,6.13157810000007,True
,NL,Netherlands,coordinate,,,,,,,51.1943869,5.9935483,True
,NL,Netherlands,coordinate,,,,,,,51.2963197,3.8511558999999806,True
,NL,Netherlands,coordinate,,,,,,,51.369093,6.1376802,True
,NL,Netherlands,coordinate,,,,,,,51.3996795,6.114069800000038,True
,NL,Netherlands,coordinate,,,,,,,51.44241,5.4407504,True
,NL,Netherlands,coordinate,,,,,,,51.4433989,3.5796868,True
,NL,Netherlands,coordinate,,,,,,,51.5889023,3.8473139000000174,True
,NL,Netherlands,coordinate,,,,,,,51.6539913,3.9130865,True
,NL,Netherlands,coordinate,,,,,,,52.003095,4.371048,True
,NL,Netherlands,coordinate,,,,,,,52.0078867,4.3587043,True
,NL,Netherlands,coordinate,,,,,,,52.0918701,4.8787169,True
,NL,Netherlands,coordinate,,,,,,,52.363072,4.9337935,True
,NL,Netherlands,coordinate,,,,,,,52.403272,6.2523042,True
,NL,Netherlands,coordinate,,,,,,,52.5368354,6.240551,True
,NL,Netherlands,coordinate,,,,,,,53.1640152,6.8603287,True
,NL,Netherlands,coordinate,,,,,,,53.282968463305885,7.165975322656209,True
,NL,Netherlands,coordinate,,,,,,,52.2451543,6.8542926,True
