lau1_code,lau2_code
CZ0522,572811
CZ0522,573337
CZ0522,549096
CZ0522,573647
CZ0522,549193
CZ0522,548898
CZ0522,549037
CZ0522,549312
CZ0522,573001
CZ0522,573701
CZ0522,548979
CZ0522,548855
CZ0522,573221
CZ0522,572144
CZ0522,573612
CZ0522,573256
CZ0522,573639
CZ0522,573302
CZ0522,573698
CZ0522,573230
CZ0522,573841
CZ0522,573761
CZ0522,573299
CZ0522,573523
CZ0522,548871
CZ0522,549223
CZ0522,572926
CZ0522,549282
CZ0522,573680
CZ0522,572900
CZ0522,573655
CZ0522,549100
CZ0522,572993
CZ0522,572756
CZ0522,573264
CZ0522,549274
CZ0522,572675
CZ0522,548910
CZ0522,573663
CZ0522,548961
CZ0522,573051
CZ0522,573353
CZ0522,573345
CZ0522,548863
CZ0522,549169
CZ0522,573477
CZ0522,549207
CZ0522,573213
CZ0522,573167
CZ0522,573183
CZ0522,573043
CZ0522,549029
CZ0522,573469
CZ0522,572837
CZ0522,548995
CZ0522,573540
CZ0522,549070
CZ0522,573361
CZ0522,572969
CZ0522,573108
CZ0522,573825
CZ0522,572136
CZ0522,572772
CZ0522,549118
CZ0522,548928
CZ0522,572047
CZ0522,549185
CZ0522,572705
CZ0522,573728
CZ0522,573329
CZ0522,548880
CZ0522,573281
CZ0522,573370
CZ0522,572781
CZ0522,530735
CZ0522,573442
CZ0522,573159
CZ0522,572187
CZ0522,573094
CZ0522,573116
CZ0522,573850
CZ0522,572918
CZ0523,574694
CZ0523,574147
CZ0523,574554
CZ0523,573388
CZ0523,574589
CZ0523,574546
CZ0523,574228
CZ0523,574538
CZ0523,547654
CZ0523,573957
CZ0523,547565
CZ0523,573906
CZ0523,574708
CZ0523,573990
CZ0523,574384
CZ0523,573892
CZ0523,547701
CZ0523,574562
CZ0523,574627
CZ0523,574368
CZ0523,547531
CZ0523,574571
CZ0523,574341
CZ0523,574252
CZ0523,574635
CZ0523,574651
CZ0523,573981
CZ0523,573973
CZ0523,574295
CZ0523,574431
CZ0523,574287
CZ0523,574279
CZ0523,574511
CZ0523,574121
CZ0523,547786
CZ0523,547646
CZ0523,574643
CZ0523,573868
CZ0523,574350
CZ0523,574376
CZ0523,574082
CZ0523,574031
CZ0523,574660
CZ0523,574171
CZ0523,574074
CZ0523,505099
CZ0523,574066
CZ0523,574244
CZ0523,574210
CZ0523,574457
CZ0523,573922
CZ0523,574490
CZ0523,547743
CZ0523,530786
CZ0523,574261
CZ0523,574686
CZ0523,573931
CZ0523,574058
CZ0523,574481
CZ0523,547727
CZ0523,574406
CZ0523,574465
CZ0523,574236
CZ0523,574155
CZ0523,574023
CZ0523,573914
CZ0523,574601
CZ0523,574422
CZ0523,574317
CZ0523,573884
CZ0523,547751
CZ0523,574015
CZ0523,574040
CZ0523,574163
CZ0523,574180
CZ0523,574139
CZ0523,574112
CZ0523,573965
CZ0524,576565
CZ0524,576085
CZ0524,576131
CZ0524,576441
CZ0524,576212
CZ0524,576883
CZ0524,576425
CZ0524,576549
CZ0524,576115
CZ0524,576654
CZ0524,548693
CZ0524,576689
CZ0524,576891
CZ0524,548758
CZ0524,576824
CZ0524,576875
CZ0524,576336
CZ0524,576204
CZ0524,576166
CZ0524,576603
CZ0524,576174
CZ0524,576077
CZ0524,576409
CZ0524,548707
CZ0524,576662
CZ0524,576930
CZ0524,576786
CZ0524,576701
CZ0524,576859
CZ0524,576557
CZ0524,548791
CZ0524,576310
CZ0524,576506
CZ0524,576191
CZ0524,576280
CZ0524,576727
CZ0524,576956
CZ0524,576361
CZ0524,576069
CZ0524,576450
CZ0524,576107
CZ0524,576182
CZ0524,576301
CZ0524,576808
CZ0524,576395
CZ0524,576573
CZ0524,576093
CZ0524,576743
CZ0524,576671
CZ0524,576221
CZ0524,576140
CZ0524,576247
CZ0524,548782
CZ0524,576921
CZ0524,576123
CZ0524,576476
CZ0524,576778
CZ0524,576794
CZ0524,576387
CZ0524,576263
CZ0524,576841
CZ0524,576522
CZ0524,576468
CZ0524,548723
CZ0524,576832
CZ0524,576751
CZ0524,576611
CZ0524,576620
CZ0524,548685
CZ0524,576816
CZ0524,576328
CZ0524,548642
CZ0524,548651
CZ0524,576948
CZ0524,576590
CZ0524,576492
CZ0524,548669
CZ0524,576581
CZ0524,576271
CZ0524,576735
CZ0525,579483
CZ0525,579734
CZ0525,579025
CZ0525,554863
CZ0525,579815
CZ0525,579424
CZ0525,548804
CZ0525,579220
CZ0525,579378
CZ0525,574597
CZ0525,579661
CZ0525,579335
CZ0525,548812
CZ0525,579271
CZ0525,579823
CZ0525,579327
CZ0525,579866
CZ0525,579602
CZ0525,579394
CZ0525,579190
CZ0525,579769
CZ0525,579254
CZ0525,579513
CZ0525,579173
CZ0525,579301
CZ0525,579629
CZ0525,579416
CZ0525,579114
CZ0525,579548
CZ0525,530808
CZ0525,579122
CZ0525,579475
CZ0525,579238
CZ0525,579858
CZ0525,579637
CZ0525,579408
CZ0525,546470
CZ0525,579777
CZ0525,579041
CZ0525,548821
CZ0525,579874
CZ0525,579068
CZ0525,579262
CZ0525,579599
CZ0525,579297
CZ0525,579203
CZ0525,579386
CZ0525,579581
CZ0525,579751
CZ0525,579181
CZ0525,579831
CZ0525,579441
CZ0525,579793
CZ0525,579432
CZ0525,548839
CZ0525,579092
CZ0525,579505
CZ0525,579106
CZ0525,579564
CZ0525,579742
CZ0525,579076
CZ0525,579149
CZ0525,579785
CZ0525,579165
CZ0525,579696
CZ0525,579530
CZ0525,579157
CZ0525,579726
CZ0525,579319
CZ0525,548847
CZ0525,579645
CZ0525,579050
CZ0525,579351
CZ0525,579211
CZ0525,579556
CZ0531,571504
CZ0531,572462
CZ0531,572551
CZ0531,572578
CZ0531,504301
CZ0531,572454
CZ0531,572268
CZ0531,571181
CZ0531,571661
CZ0531,572241
CZ0531,547824
CZ0531,572420
CZ0531,547875
CZ0531,573787
CZ0531,504955
CZ0531,572276
CZ0531,547816
CZ0531,571903
CZ0531,571628
CZ0531,572501
CZ0531,571580
CZ0531,571474
CZ0531,571911
CZ0531,571547
CZ0531,572098
CZ0531,572390
CZ0531,572152
CZ0531,571377
CZ0531,571300
CZ0531,504807
CZ0531,554847
CZ0531,572471
CZ0531,505005
CZ0531,571831
CZ0531,547808
CZ0531,571962
CZ0531,571857
CZ0531,571237
CZ0531,571725
CZ0531,574104
CZ0531,571768
CZ0531,571873
CZ0531,547891
CZ0531,572446
CZ0531,572322
CZ0531,572641
CZ0531,573817
CZ0531,571709
CZ0531,572101
CZ0531,572179
CZ0531,571245
CZ0531,571610
CZ0531,571458
CZ0531,547794
CZ0531,571491
CZ0531,572527
CZ0531,572497
CZ0531,571385
CZ0531,571539
CZ0531,572381
CZ0531,572004
CZ0531,571652
CZ0531,571202
CZ0531,571482
CZ0531,571440
CZ0531,572411
CZ0531,571890
CZ0531,554952
CZ0531,572225
CZ0531,571563
CZ0531,572110
CZ0531,572039
CZ0531,572535
CZ0531,571571
CZ0531,572314
CZ0531,547832
CZ0531,571822
CZ0531,571270
CZ0531,572161
CZ0531,572071
CZ0531,571466
CZ0531,571253
CZ0531,572080
CZ0531,571776
CZ0531,572331
CZ0531,547867
CZ0531,574091
CZ0531,571750
CZ0531,547859
CZ0531,571296
CZ0531,572063
CZ0531,572403
CZ0531,571164
CZ0531,571393
CZ0531,572217
CZ0531,571733
CZ0531,574007
CZ0531,505030
CZ0531,572349
CZ0531,571229
CZ0531,573949
CZ0531,530697
CZ0531,504921
CZ0531,547841
CZ0531,556882
CZ0531,573876
CZ0531,571407
CZ0531,572543
CZ0532,572951
CZ0532,575968
CZ0532,575739
CZ0532,575771
CZ0532,575810
CZ0532,572985
CZ0532,574961
CZ0532,574902
CZ0532,575615
CZ0532,575640
CZ0532,575879
CZ0532,575666
CZ0532,574198
CZ0532,576018
CZ0532,575429
CZ0532,575593
CZ0532,574996
CZ0532,572802
CZ0532,575569
CZ0532,573027
CZ0532,575097
CZ0532,575470
CZ0532,575445
CZ0532,575704
CZ0532,572942
CZ0532,575259
CZ0532,574791
CZ0532,575917
CZ0532,575658
CZ0532,572870
CZ0532,575143
CZ0532,575828
CZ0532,574856
CZ0532,574741
CZ0532,576026
CZ0532,574813
CZ0532,574724
CZ0532,530794
CZ0532,574830
CZ0532,572853
CZ0532,575763
CZ0532,575381
CZ0532,574864
CZ0532,575135
CZ0532,575101
CZ0532,572934
CZ0532,572977
CZ0532,574783
CZ0532,574848
CZ0532,575577
CZ0532,575607
CZ0532,574929
CZ0532,575780
CZ0532,575437
CZ0532,575054
CZ0532,574767
CZ0532,573035
CZ0532,575755
CZ0532,575721
CZ0532,575194
CZ0532,574988
CZ0532,575941
CZ0532,555134
CZ0532,575089
CZ0532,575887
CZ0532,575071
CZ0532,575526
CZ0532,572845
CZ0532,572799
CZ0532,575933
CZ0532,572764
CZ0532,576051
CZ0532,574911
CZ0532,573515
CZ0532,575518
CZ0532,576042
CZ0532,575313
CZ0532,575844
CZ0532,573019
CZ0532,576000
CZ0532,575399
CZ0532,575178
CZ0532,574805
CZ0532,575623
CZ0532,575011
CZ0532,574899
CZ0532,575330
CZ0532,575232
CZ0532,575712
CZ0532,572888
CZ0532,575046
CZ0532,575534
CZ0532,575984
CZ0532,575992
CZ0532,572861
CZ0532,575305
CZ0532,574953
CZ0532,572896
CZ0532,573078
CZ0532,575551
CZ0532,575461
CZ0532,574821
CZ0532,575500
CZ0532,575119
CZ0532,575127
CZ0532,575682
CZ0532,553719
CZ0532,575062
CZ0532,575372
CZ0532,575909
CZ0532,575925
CZ0532,575151
CZ0533,578843
CZ0533,578916
CZ0533,572594
CZ0533,578673
CZ0533,572284
CZ0533,578258
CZ0533,578703
CZ0533,572438
CZ0533,578657
CZ0533,577812
CZ0533,505145
CZ0533,577995
CZ0533,578819
CZ0533,578291
CZ0533,578584
CZ0533,578207
CZ0533,578908
CZ0533,572624
CZ0533,572683
CZ0533,578932
CZ0533,572616
CZ0533,578941
CZ0533,578835
CZ0533,578754
CZ0533,578894
CZ0533,578231
CZ0533,578096
CZ0533,578339
CZ0533,572195
CZ0533,572721
CZ0533,580694
CZ0533,572519
CZ0533,572357
CZ0533,578720
CZ0533,577774
CZ0533,572713
CZ0533,578690
CZ0533,578142
CZ0533,578886
CZ0533,578622
CZ0533,578371
CZ0533,578398
CZ0533,578151
CZ0533,578380
CZ0533,578576
CZ0533,578118
CZ0533,572365
CZ0533,578304
CZ0533,578215
CZ0533,578801
CZ0533,578631
CZ0533,574325
CZ0533,577871
CZ0533,572586
CZ0533,572632
CZ0533,572691
CZ0533,574309
CZ0533,578509
CZ0533,577863
CZ0533,578789
CZ0533,577928
CZ0533,572292
CZ0533,578134
CZ0533,578053
CZ0533,577898
CZ0533,578959
CZ0533,572748
CZ0533,578274
CZ0533,505391
CZ0533,578401
CZ0533,578991
CZ0533,578282
CZ0533,578878
CZ0533,578452
CZ0533,577839
CZ0533,578266
CZ0533,572560
CZ0533,581127
CZ0533,578355
CZ0533,578762
CZ0533,577910
CZ0533,577987
CZ0533,572730
CZ0533,577731
CZ0533,574333
CZ0533,578428
CZ0533,578681
CZ0533,577821
CZ0533,578444
CZ0533,580325
CZ0533,578975
CZ0533,578967
CZ0533,578037
CZ0533,572608
CZ0533,578100
CZ0533,578363
CZ0533,578550
CZ0533,572233
CZ0533,572250
CZ0533,578746
CZ0533,572373
CZ0533,578860
CZ0533,578738
CZ0533,577936
CZ0533,578185
CZ0533,578487
CZ0533,578169
CZ0533,578347
CZ0533,578479
CZ0533,577944
CZ0533,578126
CZ0533,577961
CZ0533,578649
CZ0533,578193
CZ0533,578711
CZ0533,578851
CZ0534,580708
CZ0534,580058
CZ0534,547964
CZ0534,580988
CZ0534,580589
CZ0534,580996
CZ0534,547905
CZ0534,581259
CZ0534,581224
CZ0534,580163
CZ0534,580775
CZ0534,580929
CZ0534,581151
CZ0534,580881
CZ0534,580945
CZ0534,580651
CZ0534,547981
CZ0534,580279
CZ0534,579971
CZ0534,580635
CZ0534,574449
CZ0534,580261
CZ0534,575861
CZ0534,581208
CZ0534,580830
CZ0534,581071
CZ0534,581267
CZ0534,580147
CZ0534,581089
CZ0534,579947
CZ0534,580643
CZ0534,579998
CZ0534,580066
CZ0534,580414
CZ0534,580716
CZ0534,572209
CZ0534,581275
CZ0534,548022
CZ0534,580490
CZ0534,580848
CZ0534,580902
CZ0534,548014
CZ0534,580783
CZ0534,548006
CZ0534,580511
CZ0534,581046
CZ0534,580376
CZ0534,581038
CZ0534,580660
CZ0534,580333
CZ0534,571695
CZ0534,580805
CZ0534,580619
CZ0534,581194
CZ0534,572489
CZ0534,581178
CZ0534,580821
CZ0534,580678
CZ0534,575542
CZ0534,581101
CZ0534,580431
CZ0534,580686
CZ0534,580724
CZ0534,572306
CZ0534,580040
CZ0534,581143
CZ0534,581011
CZ0534,580759
CZ0534,571920
CZ0534,580872
CZ0534,580392
CZ0534,580210
CZ0534,580031
CZ0534,580970
CZ0534,581232
CZ0534,581216
CZ0534,580350
CZ0534,580121
CZ0534,574392
CZ0534,580627
CZ0534,581186
CZ0534,581119
CZ0534,555240
CZ0534,580074
CZ0534,581054
CZ0534,547921
CZ0534,573426
CZ0534,548049
CZ0534,553760
CZ0534,581062
CZ0534,580538
CZ0534,580015
CZ0534,580091
CZ0534,579963
CZ0534,580571
CZ0534,580503
CZ0534,580295
CZ0534,580961
CZ0534,579891
CZ0534,581003
CZ0534,580465
CZ0534,580406
CZ0534,580732
CZ0534,580228
CZ0534,580741
CZ0534,580341
CZ0534,580562
CZ0534,580023
CZ0534,579980
CZ0534,580422
CZ0534,548031
CZ0534,580767
CZ0534,547972
CZ0534,580112
CZ0534,580481
CZ0631,568619
CZ0631,548189
CZ0631,548359
CZ0631,548618
CZ0631,548413
CZ0631,568651
CZ0631,569569
CZ0631,569470
CZ0631,569712
CZ0631,548341
CZ0631,548251
CZ0631,569321
CZ0631,569313
CZ0631,569232
CZ0631,569216
CZ0631,568678
CZ0631,568881
CZ0631,568856
CZ0631,568503
CZ0631,569640
CZ0631,569704
CZ0631,569224
CZ0631,546216
CZ0631,573582
CZ0631,568660
CZ0631,568945
CZ0631,568694
CZ0631,548421
CZ0631,569739
CZ0631,569674
CZ0631,548243
CZ0631,569780
CZ0631,569402
CZ0631,530662
CZ0631,548308
CZ0631,568899
CZ0631,546194
CZ0631,548197
CZ0631,548260
CZ0631,569348
CZ0631,569801
CZ0631,569151
CZ0631,569208
CZ0631,568414
CZ0631,568708
CZ0631,573566
CZ0631,548375
CZ0631,568465
CZ0631,568635
CZ0631,548529
CZ0631,569623
CZ0631,569020
CZ0631,568601
CZ0631,569399
CZ0631,548481
CZ0631,569534
CZ0631,548499
CZ0631,548324
CZ0631,569291
CZ0631,568597
CZ0631,548634
CZ0631,568996
CZ0631,573604
CZ0631,573558
CZ0631,573574
CZ0631,573591
CZ0631,548596
CZ0631,569062
CZ0631,548537
CZ0631,569721
CZ0631,569488
CZ0631,569518
CZ0631,548286
CZ0631,568902
CZ0631,569089
CZ0631,548626
CZ0631,569241
CZ0631,569011
CZ0631,569691
CZ0631,568805
CZ0631,568520
CZ0631,548553
CZ0631,569186
CZ0631,568953
CZ0631,569682
CZ0631,569411
CZ0631,568783
CZ0631,569585
CZ0631,569658
CZ0631,569038
CZ0631,569046
CZ0631,568767
CZ0631,568988
CZ0631,568490
CZ0631,569127
CZ0631,569615
CZ0631,548430
CZ0631,568759
CZ0631,548448
CZ0631,569364
CZ0631,569593
CZ0631,530646
CZ0631,548316
CZ0631,548570
CZ0631,568937
CZ0631,568970
CZ0631,568538
CZ0631,548278
CZ0631,569160
CZ0631,569429
CZ0631,530654
CZ0631,568848
CZ0631,568457
CZ0631,548588
CZ0631,568724
CZ0631,555266
CZ0631,568821
CZ0631,568929
CZ0631,569071
CZ0631,569461
CZ0632,587338
CZ0632,587800
CZ0632,587532
CZ0632,587982
CZ0632,587478
CZ0632,587761
CZ0632,587290
CZ0632,586897
CZ0632,588229
CZ0632,587222
CZ0632,587141
CZ0632,587435
CZ0632,590843
CZ0632,588024
CZ0632,588130
CZ0632,587885
CZ0632,587788
CZ0632,588181
CZ0632,587575
CZ0632,586951
CZ0632,587451
CZ0632,587095
CZ0632,587401
CZ0632,506729
CZ0632,587192
CZ0632,587672
CZ0632,587494
CZ0632,587923
CZ0632,587087
CZ0632,587524
CZ0632,587567
CZ0632,588148
CZ0632,587991
CZ0632,587427
CZ0632,588288
CZ0632,587231
CZ0632,587656
CZ0632,587702
CZ0632,586943
CZ0632,587559
CZ0632,587168
CZ0632,550281
CZ0632,588253
CZ0632,587371
CZ0632,587036
CZ0632,586978
CZ0632,587711
CZ0632,587362
CZ0632,587079
CZ0632,587648
CZ0632,550299
CZ0632,587486
CZ0632,588105
CZ0632,588113
CZ0632,587214
CZ0632,588091
CZ0632,586889
CZ0632,588270
CZ0632,587150
CZ0632,590681
CZ0632,587826
CZ0632,587125
CZ0632,587443
CZ0632,587303
CZ0632,587745
CZ0632,587915
CZ0632,587796
CZ0632,588067
CZ0632,547255
CZ0632,588156
CZ0632,587273
CZ0632,587001
CZ0632,588121
CZ0632,588202
CZ0632,588041
CZ0632,587630
CZ0632,586862
CZ0632,587184
CZ0632,587028
CZ0632,587320
CZ0632,587834
CZ0632,587061
CZ0632,588032
CZ0632,587931
CZ0632,587281
CZ0632,588008
CZ0632,588199
CZ0632,587419
CZ0632,587851
CZ0632,587818
CZ0632,587265
CZ0632,587681
CZ0632,588164
CZ0632,587249
CZ0632,587206
CZ0632,587613
CZ0632,586927
CZ0632,587940
CZ0632,587010
CZ0632,586854
CZ0632,586846
CZ0632,587541
CZ0632,587958
CZ0632,588075
CZ0632,588245
CZ0632,590371
CZ0632,588261
CZ0632,586986
CZ0632,587346
CZ0632,588083
CZ0632,586901
CZ0632,587117
CZ0632,588211
CZ0632,587109
CZ0632,587591
CZ0632,587583
CZ0632,587621
CZ0632,588172
CZ0632,587508
CZ0632,587044
CZ0632,587389
CZ0632,587176
CZ0632,587877
CZ0633,537594
CZ0633,547735
CZ0633,561142
CZ0633,548383
CZ0633,548405
CZ0633,598721
CZ0633,548545
CZ0633,561941
CZ0633,561100
CZ0633,537691
CZ0633,537730
CZ0633,561355
CZ0633,547760
CZ0633,561908
CZ0633,561339
CZ0633,561371
CZ0633,551589
CZ0633,598666
CZ0633,561819
CZ0633,561126
CZ0633,561762
CZ0633,547492
CZ0633,548502
CZ0633,548146
CZ0633,561096
CZ0633,549231
CZ0633,548367
CZ0633,562041
CZ0633,547999
CZ0633,598755
CZ0633,598704
CZ0633,548081
CZ0633,561240
CZ0633,549134
CZ0633,548472
CZ0633,537608
CZ0633,548090
CZ0633,561312
CZ0633,547948
CZ0633,561967
CZ0633,562009
CZ0633,561754
CZ0633,549061
CZ0633,529826
CZ0633,547883
CZ0633,547778
CZ0633,537829
CZ0633,548219
CZ0633,549011
CZ0633,561801
CZ0633,548511
CZ0633,561118
CZ0633,548073
CZ0633,561282
CZ0633,549045
CZ0633,548936
CZ0633,561924
CZ0633,529869
CZ0633,529834
CZ0633,547549
CZ0633,548171
CZ0633,561321
CZ0633,547956
CZ0633,598771
CZ0633,561461
CZ0633,561843
CZ0633,548103
CZ0633,561452
CZ0633,547689
CZ0633,548111
CZ0633,561487
CZ0633,548162
CZ0633,548766
CZ0633,548464
CZ0633,549126
CZ0633,548332
CZ0633,561347
CZ0633,549142
CZ0633,547581
CZ0633,548227
CZ0633,561363
CZ0633,548235
CZ0633,548740
CZ0633,598712
CZ0633,548987
CZ0633,561177
CZ0633,561771
CZ0633,549053
CZ0633,599239
CZ0633,561436
CZ0633,548600
CZ0633,548120
CZ0633,561789
CZ0633,561274
CZ0633,549002
CZ0633,548774
CZ0633,547638
CZ0633,549215
CZ0633,509418
CZ0633,548561
CZ0633,548731
CZ0633,547719
CZ0633,561266
CZ0633,547913
CZ0633,551546
CZ0633,561932
CZ0633,549177
CZ0633,561975
CZ0633,562033
CZ0633,547662
CZ0633,547603
CZ0633,561916
CZ0633,548391
CZ0633,548715
CZ0633,547930
CZ0633,548456
CZ0633,509388
CZ0633,548201
CZ0633,598763
CZ0633,561797
CZ0634,591157
CZ0634,591947
CZ0634,591726
CZ0634,591416
CZ0634,590428
CZ0634,544957
CZ0634,591432
CZ0634,590410
CZ0634,591394
CZ0634,590878
CZ0634,591459
CZ0634,591955
CZ0634,591149
CZ0634,591807
CZ0634,587460
CZ0634,590592
CZ0634,590550
CZ0634,587699
CZ0634,550639
CZ0634,550477
CZ0634,591114
CZ0634,591327
CZ0634,590525
CZ0634,591858
CZ0634,591181
CZ0634,590347
CZ0634,591602
CZ0634,591301
CZ0634,545031
CZ0634,590444
CZ0634,590649
CZ0634,590452
CZ0634,591122
CZ0634,590274
CZ0634,590614
CZ0634,591564
CZ0634,591378
CZ0634,590754
CZ0634,553964
CZ0634,591823
CZ0634,591998
CZ0634,590363
CZ0634,587605
CZ0634,590517
CZ0634,591424
CZ0634,591297
CZ0634,591009
CZ0634,550566
CZ0634,550710
CZ0634,590282
CZ0634,590584
CZ0634,591319
CZ0634,590827
CZ0634,590665
CZ0634,590631
CZ0634,591092
CZ0634,591335
CZ0634,591645
CZ0634,591491
CZ0634,590819
CZ0634,554871
CZ0634,590487
CZ0634,591904
CZ0634,590312
CZ0634,590941
CZ0634,550507
CZ0634,591980
CZ0634,591441
CZ0634,550493
CZ0634,544833
CZ0634,590673
CZ0634,591025
CZ0634,591793
CZ0634,590509
CZ0634,591912
CZ0634,591211
CZ0634,591254
CZ0634,591262
CZ0634,550591
CZ0634,591238
CZ0634,591408
CZ0634,550469
CZ0634,545040
CZ0634,573485
CZ0634,590479
CZ0634,590789
CZ0634,591742
CZ0634,590916
CZ0634,591866
CZ0634,590568
CZ0634,591068
CZ0634,550311
CZ0634,590495
CZ0634,550779
CZ0634,590851
CZ0634,545180
CZ0634,591963
CZ0634,591289
CZ0634,590797
CZ0634,590967
CZ0634,591190
CZ0634,590622
CZ0634,591521
CZ0634,590401
CZ0634,591785
CZ0634,591611
CZ0634,591220
CZ0634,590975
CZ0634,591769
CZ0634,590576
CZ0634,590266
CZ0634,591246
CZ0634,510645
CZ0634,546933
CZ0634,545309
CZ0634,591874
CZ0634,590711
CZ0634,590894
CZ0634,590991
CZ0634,511242
CZ0634,550302
CZ0634,590690
CZ0634,590304
CZ0634,550612
CZ0634,590321
CZ0634,591815
CZ0634,591637
CZ0634,591548
CZ0634,550388
CZ0634,544876
CZ0634,591505
CZ0634,590436
CZ0634,591777
CZ0634,591939
CZ0634,510980
CZ0634,590533
CZ0634,591688
CZ0634,591840
CZ0634,587664
CZ0634,590762
CZ0634,590801
CZ0634,591556
CZ0634,590835
CZ0634,591700
CZ0634,590461
CZ0634,590746
CZ0634,590886
CZ0634,591165
CZ0634,590657
CZ0634,511307
CZ0634,550400
CZ0634,510556
CZ0634,591173
CZ0634,590703
CZ0634,588342
CZ0634,590983
CZ0634,550370
CZ0634,590959
CZ0634,590908
CZ0634,591581
CZ0634,591629
CZ0634,544752
CZ0634,591360
CZ0634,590380
CZ0634,590860
CZ0634,591041
CZ0634,511081
CZ0635,595730
CZ0635,595659
CZ0635,595438
CZ0635,596795
CZ0635,596680
CZ0635,596418
CZ0635,595896
CZ0635,595845
CZ0635,595241
CZ0635,596477
CZ0635,596086
CZ0635,596396
CZ0635,596345
CZ0635,596809
CZ0635,595471
CZ0635,596183
CZ0635,596051
CZ0635,596817
CZ0635,595578
CZ0635,587842
CZ0635,587737
CZ0635,596001
CZ0635,596370
CZ0635,597040
CZ0635,588059
CZ0635,597112
CZ0635,596515
CZ0635,597007
CZ0635,596132
CZ0635,595535
CZ0635,595411
CZ0635,595641
CZ0635,595683
CZ0635,596094
CZ0635,595969
CZ0635,596973
CZ0635,549924
CZ0635,595217
CZ0635,596205
CZ0635,596361
CZ0635,595675
CZ0635,596230
CZ0635,595209
CZ0635,595926
CZ0635,596213
CZ0635,587974
CZ0635,596531
CZ0635,595977
CZ0635,597139
CZ0635,596221
CZ0635,595772
CZ0635,595888
CZ0635,595802
CZ0635,596868
CZ0635,596558
CZ0635,595721
CZ0635,597074
CZ0635,596248
CZ0635,595454
CZ0635,591831
CZ0635,596116
CZ0635,596957
CZ0635,596710
CZ0635,597147
CZ0635,596612
CZ0635,596566
CZ0635,596728
CZ0635,595900
CZ0635,597031
CZ0635,596906
CZ0635,595586
CZ0635,595713
CZ0635,597066
CZ0635,595284
CZ0635,596434
CZ0635,596965
CZ0635,596507
CZ0635,596981
CZ0635,596701
CZ0635,595811
CZ0635,595420
CZ0635,597091
CZ0635,588237
CZ0635,595357
CZ0635,596833
CZ0635,597058
CZ0635,596337
CZ0635,595381
CZ0635,596787
CZ0635,596159
CZ0635,549916
CZ0635,596604
CZ0635,549886
CZ0635,595403
CZ0635,595829
CZ0635,595250
CZ0635,596949
CZ0635,595748
CZ0635,596752
CZ0635,596647
CZ0635,595870
CZ0635,596922
CZ0635,596329
CZ0635,596272
CZ0635,596141
CZ0635,596761
CZ0635,595705
CZ0635,595462
CZ0635,596931
CZ0635,596019
CZ0635,549941
CZ0635,595918
CZ0635,549959
CZ0635,595349
CZ0635,597155
CZ0635,596523
CZ0635,595519
CZ0635,596485
CZ0635,595489
CZ0635,597163
CZ0635,596353
CZ0635,597121
CZ0635,596671
CZ0635,596850
CZ0635,588016
CZ0635,596914
CZ0635,596035
CZ0635,596825
CZ0635,596540
CZ0635,596884
CZ0635,596108
CZ0635,596574
CZ0635,549835
CZ0635,595306
CZ0635,587516
CZ0635,596493
CZ0635,596281
CZ0635,587893
CZ0635,587753
CZ0635,595951
CZ0635,587770
CZ0635,595853
CZ0635,595624
CZ0635,596469
CZ0635,597015
CZ0635,595861
CZ0635,597082
CZ0635,596736
CZ0635,595501
CZ0635,587869
CZ0635,596841
CZ0635,595276
CZ0635,596264
CZ0635,595268
CZ0635,596388
CZ0635,596060
CZ0635,596744
CZ0635,595292
CZ0635,595608
CZ0635,595390
CZ0635,595756
CZ0635,596663
CZ0635,588334
CZ0635,596256
CZ0635,595594
CZ0635,596639
CZ0635,511412
CZ0635,595322
CZ0635,596990
CZ0635,596655
CZ0635,596876
CZ0635,595365
CZ0635,596442
CZ0635,596451
CZ0641,531006
CZ0641,582557
CZ0641,581836
CZ0641,530824
CZ0641,582727
CZ0641,582603
CZ0641,582069
CZ0641,581534
CZ0641,582409
CZ0641,582611
CZ0641,581992
CZ0641,581461
CZ0641,582166
CZ0641,554162
CZ0641,581879
CZ0641,582077
CZ0641,581739
CZ0641,581852
CZ0641,582182
CZ0641,581861
CZ0641,553875
CZ0641,581721
CZ0641,586005
CZ0641,582034
CZ0641,581372
CZ0641,582662
CZ0641,581313
CZ0641,582531
CZ0641,581631
CZ0641,581844
CZ0641,581356
CZ0641,582441
CZ0641,581291
CZ0641,581780
CZ0641,582212
CZ0641,581593
CZ0641,581364
CZ0641,582018
CZ0641,582158
CZ0641,582107
CZ0641,581682
CZ0641,581445
CZ0641,582352
CZ0641,581801
CZ0641,582085
CZ0641,513695
CZ0641,582433
CZ0641,581526
CZ0641,582743
CZ0641,582646
CZ0641,582280
CZ0641,581569
CZ0641,582115
CZ0641,581755
CZ0641,582310
CZ0641,581763
CZ0641,582395
CZ0641,582760
CZ0641,582204
CZ0641,581496
CZ0641,582026
CZ0641,582221
CZ0641,581909
CZ0641,581666
CZ0641,582131
CZ0641,553883
CZ0641,582492
CZ0641,582620
CZ0641,582271
CZ0641,581810
CZ0641,556963
CZ0641,581968
CZ0641,581771
CZ0641,581933
CZ0641,513709
CZ0641,581941
CZ0641,581887
CZ0641,582581
CZ0641,581798
CZ0641,582654
CZ0641,581925
CZ0641,582042
CZ0641,581283
CZ0641,581917
